refid,refid_value,projid,tstamp,filename,author_entity
9,9,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-24', 'name': 'Yun Han', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-1410-8090', 'raw_name': 'Y. Han'}"
9,9,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-25', 'name': 'Can Liu', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-1175-0734', 'raw_name': 'C. Liu'}"
9,9,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-26', 'name': 'Xiaoru Yuan', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-7233-980X', 'raw_name': 'X. Yuan'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-1', 'name': 'Chris Brunsdon', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-4254-1780', 'raw_name': 'C. Brunsdon'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-2', 'name': 'A. Stewart Fotheringham', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-0407-1901', 'raw_name': 'A. S. Fotheringham'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-3', 'name': 'Martin Charlton', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-0622-393X', 'raw_name': 'M. E. Charlton'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-4', 'name': 'Wenbai Yang', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-3293-8389', 'raw_name': 'W. Yang'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-5', 'name': 'Wei Kang', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-1073-7781', 'raw_name': 'W. Kang'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-6', 'name': 'T. Gao', 's2_id': None, 'orcid': None, 'raw_name': 'T. Gao'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-7', 'name': 'J. Hullman', 's2_id': None, 'orcid': None, 'raw_name': 'J. Hullman'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-8', 'name': 'E. Adar', 's2_id': None, 'orcid': None, 'raw_name': 'E. Adar'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-9', 'name': 'B. Hecht', 's2_id': None, 'orcid': None, 'raw_name': 'B. Hecht'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-10', 'name': 'N. Diakopoulos', 's2_id': None, 'orcid': None, 'raw_name': 'N. Diakopoulos'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-11', 'name': 'Sarah Goodwin', 's2_id': None, 'orcid': 'https://orcid.org/0000-0001-8894-8282', 'raw_name': 'S. Goodwin'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-12', 'name': 'Jason Dykes', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-8096-5763', 'raw_name': 'J. Dykes'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-13', 'name': 'Aidan Slingsby', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-3941-553X', 'raw_name': 'A. Slingsby'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-14', 'name': 'Çağatay Turkay', 's2_id': None, 'orcid': 'https://orcid.org/0000-0001-6788-251X', 'raw_name': 'C. Turkay'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-15', 'name': 'Jabba Hutt', 's2_id': None, 'orcid': None, 'raw_name': 'Jabba Hutt'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-16', 'name': 'Robert Kosara', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-1178-4029', 'raw_name': 'R. Kosara'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-17', 'name': 'Jock D. Mackinlay', 's2_id': None, 'orcid': None, 'raw_name': 'J. Mackinlay'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-18', 'name': 'J. Krause', 's2_id': None, 'orcid': None, 'raw_name': 'J. Krause'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-19', 'name': 'A. Perer', 's2_id': None, 'orcid': None, 'raw_name': 'A. Perer'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-20', 'name': 'K. Ng', 's2_id': None, 'orcid': None, 'raw_name': 'K. Ng'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-21', 'name': 'Chufan Lai', 's2_id': None, 'orcid': 'https://orcid.org/0009-0002-2880-7335', 'raw_name': 'C. Lai'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-22', 'name': 'Zhixian Lin', 's2_id': None, 'orcid': None, 'raw_name': 'Z. Lin'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-23', 'name': 'Ruike Jiang', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-5001-5310', 'raw_name': 'R. Jiang'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-24', 'name': 'Yun Han', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-1410-8090', 'raw_name': 'Y. Han'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-25', 'name': 'Can Liu', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-1175-0734', 'raw_name': 'C. Liu'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-26', 'name': 'Xiaoru Yuan', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-7233-980X', 'raw_name': 'X. Yuan'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-27', 'name': 'Shahid Latif', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-2060-5122', 'raw_name': 'S. Latif'}"
10,10,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-28', 'name': 'Fabian Beck', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-4042-3043', 'raw_name': 'F. Beck'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-1', 'name': 'Chris Brunsdon', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-4254-1780', 'raw_name': 'C. Brunsdon'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-2', 'name': 'A. Stewart Fotheringham', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-0407-1901', 'raw_name': 'A. S. Fotheringham'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-3', 'name': 'Martin Charlton', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-0622-393X', 'raw_name': 'M. E. Charlton'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-4', 'name': 'Wenbai Yang', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-3293-8389', 'raw_name': 'W. Yang'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-5', 'name': 'Wei Kang', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-1073-7781', 'raw_name': 'W. Kang'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-6', 'name': 'T. Gao', 's2_id': None, 'orcid': None, 'raw_name': 'T. Gao'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-7', 'name': 'J. Hullman', 's2_id': None, 'orcid': None, 'raw_name': 'J. Hullman'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-8', 'name': 'E. Adar', 's2_id': None, 'orcid': None, 'raw_name': 'E. Adar'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-9', 'name': 'B. Hecht', 's2_id': None, 'orcid': None, 'raw_name': 'B. Hecht'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-10', 'name': 'N. Diakopoulos', 's2_id': None, 'orcid': None, 'raw_name': 'N. Diakopoulos'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-11', 'name': 'Sarah Goodwin', 's2_id': None, 'orcid': 'https://orcid.org/0000-0001-8894-8282', 'raw_name': 'S. Goodwin'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-12', 'name': 'Jason Dykes', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-8096-5763', 'raw_name': 'J. Dykes'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-13', 'name': 'Aidan Slingsby', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-3941-553X', 'raw_name': 'A. Slingsby'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-14', 'name': 'Çağatay Turkay', 's2_id': None, 'orcid': 'https://orcid.org/0000-0001-6788-251X', 'raw_name': 'C. Turkay'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-15', 'name': 'Jabba Hutt', 's2_id': None, 'orcid': None, 'raw_name': 'Jabba Hutt'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-16', 'name': 'Robert Kosara', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-1178-4029', 'raw_name': 'R. Kosara'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-17', 'name': 'Jock D. Mackinlay', 's2_id': None, 'orcid': None, 'raw_name': 'J. Mackinlay'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-18', 'name': 'J. Krause', 's2_id': None, 'orcid': None, 'raw_name': 'J. Krause'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-19', 'name': 'A. Perer', 's2_id': None, 'orcid': None, 'raw_name': 'A. Perer'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-20', 'name': 'K. Ng', 's2_id': None, 'orcid': None, 'raw_name': 'K. Ng'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-21', 'name': 'Chufan Lai', 's2_id': None, 'orcid': 'https://orcid.org/0009-0002-2880-7335', 'raw_name': 'C. Lai'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-22', 'name': 'Zhixian Lin', 's2_id': None, 'orcid': None, 'raw_name': 'Z. Lin'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-23', 'name': 'Ruike Jiang', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-5001-5310', 'raw_name': 'R. Jiang'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-24', 'name': 'Yun Han', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-1410-8090', 'raw_name': 'Y. Han'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-25', 'name': 'Can Liu', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-1175-0734', 'raw_name': 'C. Liu'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-26', 'name': 'Xiaoru Yuan', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-7233-980X', 'raw_name': 'X. Yuan'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-27', 'name': 'Shahid Latif', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-2060-5122', 'raw_name': 'S. Latif'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-28', 'name': 'Fabian Beck', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-4042-3043', 'raw_name': 'F. Beck'}"
11,11,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-29', 'name': 'Siming Chen', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-2690-3588', 'raw_name': 'S. Chen'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-1', 'name': 'Chris Brunsdon', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-4254-1780', 'raw_name': 'C. Brunsdon'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-2', 'name': 'A. Stewart Fotheringham', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-0407-1901', 'raw_name': 'A. S. Fotheringham'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-3', 'name': 'Martin Charlton', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-0622-393X', 'raw_name': 'M. E. Charlton'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-4', 'name': 'Wenbai Yang', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-3293-8389', 'raw_name': 'W. Yang'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-5', 'name': 'Wei Kang', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-1073-7781', 'raw_name': 'W. Kang'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-6', 'name': 'T. Gao', 's2_id': None, 'orcid': None, 'raw_name': 'T. Gao'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-7', 'name': 'J. Hullman', 's2_id': None, 'orcid': None, 'raw_name': 'J. Hullman'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-8', 'name': 'E. Adar', 's2_id': None, 'orcid': None, 'raw_name': 'E. Adar'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-9', 'name': 'B. Hecht', 's2_id': None, 'orcid': None, 'raw_name': 'B. Hecht'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-10', 'name': 'N. Diakopoulos', 's2_id': None, 'orcid': None, 'raw_name': 'N. Diakopoulos'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-11', 'name': 'Sarah Goodwin', 's2_id': None, 'orcid': 'https://orcid.org/0000-0001-8894-8282', 'raw_name': 'S. Goodwin'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-12', 'name': 'Jason Dykes', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-8096-5763', 'raw_name': 'J. Dykes'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-13', 'name': 'Aidan Slingsby', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-3941-553X', 'raw_name': 'A. Slingsby'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-14', 'name': 'Çağatay Turkay', 's2_id': None, 'orcid': 'https://orcid.org/0000-0001-6788-251X', 'raw_name': 'C. Turkay'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-15', 'name': 'Jabba Hutt', 's2_id': None, 'orcid': None, 'raw_name': 'Jabba Hutt'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-16', 'name': 'Robert Kosara', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-1178-4029', 'raw_name': 'R. Kosara'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-17', 'name': 'Jock D. Mackinlay', 's2_id': None, 'orcid': None, 'raw_name': 'J. Mackinlay'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-18', 'name': 'J. Krause', 's2_id': None, 'orcid': None, 'raw_name': 'J. Krause'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-19', 'name': 'A. Perer', 's2_id': None, 'orcid': None, 'raw_name': 'A. Perer'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-20', 'name': 'K. Ng', 's2_id': None, 'orcid': None, 'raw_name': 'K. Ng'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-21', 'name': 'Chufan Lai', 's2_id': None, 'orcid': 'https://orcid.org/0009-0002-2880-7335', 'raw_name': 'C. Lai'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-22', 'name': 'Zhixian Lin', 's2_id': None, 'orcid': None, 'raw_name': 'Z. Lin'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-23', 'name': 'Ruike Jiang', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-5001-5310', 'raw_name': 'R. Jiang'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-24', 'name': 'Yun Han', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-1410-8090', 'raw_name': 'Y. Han'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-25', 'name': 'Can Liu', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-1175-0734', 'raw_name': 'C. Liu'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-26', 'name': 'Xiaoru Yuan', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-7233-980X', 'raw_name': 'X. Yuan'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-27', 'name': 'Shahid Latif', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-2060-5122', 'raw_name': 'S. Latif'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-28', 'name': 'Fabian Beck', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-4042-3043', 'raw_name': 'F. Beck'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-29', 'name': 'Siming Chen', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-2690-3588', 'raw_name': 'S. Chen'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-30', 'name': 'Yafeng Lu', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-3978-9550', 'raw_name': 'Y. Lu'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-31', 'name': 'Rolando Garcia', 's2_id': None, 'orcid': None, 'raw_name': 'R. Garcia'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-32', 'name': 'Brett Hansen', 's2_id': None, 'orcid': None, 'raw_name': 'B. Hansen'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-33', 'name': 'Michael Gleicher', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-3295-4071', 'raw_name': 'M. Gleicher'}"
12,12,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-34', 'name': 'Ross Maciejewski', 's2_id': None, 'orcid': 'https://orcid.org/0000-0001-8803-6355', 'raw_name': 'R. Maciejewski'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-1', 'name': 'Chris Brunsdon', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-4254-1780', 'raw_name': 'C. Brunsdon'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-2', 'name': 'A. Stewart Fotheringham', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-0407-1901', 'raw_name': 'A. S. Fotheringham'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-3', 'name': 'Martin Charlton', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-0622-393X', 'raw_name': 'M. E. Charlton'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-4', 'name': 'Wenbai Yang', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-3293-8389', 'raw_name': 'W. Yang'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-5', 'name': 'Wei Kang', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-1073-7781', 'raw_name': 'W. Kang'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-6', 'name': 'T. Gao', 's2_id': None, 'orcid': None, 'raw_name': 'T. Gao'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-7', 'name': 'J. Hullman', 's2_id': None, 'orcid': None, 'raw_name': 'J. Hullman'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-8', 'name': 'E. Adar', 's2_id': None, 'orcid': None, 'raw_name': 'E. Adar'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-9', 'name': 'B. Hecht', 's2_id': None, 'orcid': None, 'raw_name': 'B. Hecht'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-10', 'name': 'N. Diakopoulos', 's2_id': None, 'orcid': None, 'raw_name': 'N. Diakopoulos'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-11', 'name': 'Sarah Goodwin', 's2_id': None, 'orcid': 'https://orcid.org/0000-0001-8894-8282', 'raw_name': 'S. Goodwin'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-12', 'name': 'Jason Dykes', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-8096-5763', 'raw_name': 'J. Dykes'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-13', 'name': 'Aidan Slingsby', 's2_id': None, 'orcid': 'https://orcid.org/0000-0003-3941-553X', 'raw_name': 'A. Slingsby'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-14', 'name': 'Çağatay Turkay', 's2_id': None, 'orcid': 'https://orcid.org/0000-0001-6788-251X', 'raw_name': 'C. Turkay'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-15', 'name': 'Jabba Hutt', 's2_id': None, 'orcid': None, 'raw_name': 'Jabba Hutt'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-16', 'name': 'Robert Kosara', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-1178-4029', 'raw_name': 'R. Kosara'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-17', 'name': 'Jock D. Mackinlay', 's2_id': None, 'orcid': None, 'raw_name': 'J. Mackinlay'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-18', 'name': 'J. Krause', 's2_id': None, 'orcid': None, 'raw_name': 'J. Krause'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-19', 'name': 'A. Perer', 's2_id': None, 'orcid': None, 'raw_name': 'A. Perer'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-20', 'name': 'K. Ng', 's2_id': None, 'orcid': None, 'raw_name': 'K. Ng'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-21', 'name': 'Chufan Lai', 's2_id': None, 'orcid': 'https://orcid.org/0009-0002-2880-7335', 'raw_name': 'C. Lai'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-22', 'name': 'Zhixian Lin', 's2_id': None, 'orcid': None, 'raw_name': 'Z. Lin'}"
13,13,research_reviewer_main,2025-06-23 21:25:43,raw_ref_to_json.py,"{'key': 'author-23', 'name': 'Ruike Jiang', 's2_id': None, 'orcid': 'https://orcid.org/0000-0002-5001-5310', 'raw_name': 'R. Jiang'}"
